id,user,uid,version,changeset,timestamp 
708757724,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757725,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757726,Essuanlive,8648843,1,72799026,2019-07-30T07:54:55Z
708757727,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757728,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757729,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757730,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757731,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757732,Essuanlive,8648843,1,72799026,2019-07-30T07:54:55Z
708757733,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757734,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757735,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757736,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757737,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757738,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757739,Enock4seth,1803854,3,78173959,2019-12-09T23:05:39Z
708757740,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757741,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757742,magma18,4502856,3,77320844,2019-11-20T11:50:49Z
708757743,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757744,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757745,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757746,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757747,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757748,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757749,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757750,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757751,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757752,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757753,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757754,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757755,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757756,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757757,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757758,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757759,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757760,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708757761,Essuanlive,8648843,1,72799026,2019-07-30T07:54:55Z
708757762,Essuanlive,8648843,1,72799026,2019-07-30T07:54:55Z
708757763,magma18,4502856,2,77320844,2019-11-20T11:50:49Z
708776554,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776555,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776556,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776557,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776558,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776559,Michris,6819172,1,72801870,2019-07-30T09:05:25Z
708776560,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776561,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776562,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776563,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776564,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776565,Michris,6819172,1,72801870,2019-07-30T09:05:25Z
708776566,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776567,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776568,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776569,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708776570,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708779464,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708779465,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708779466,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708779467,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784475,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784476,Enock4seth,1803854,3,81192887,2020-02-19T00:23:22Z
708784477,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784478,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784479,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784480,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784481,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784482,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784483,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784484,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784485,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784486,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784487,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784488,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784489,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784490,magma18,4502856,2,77176964,2019-11-16T23:10:18Z
708784491,Michris,6819172,1,72803330,2019-07-30T09:43:57Z
708784492,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784493,Enock4seth,1803854,3,81165366,2020-02-18T10:44:22Z
708784494,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784495,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784496,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784497,Michris,6819172,1,72803330,2019-07-30T09:43:57Z
708784498,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784499,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784500,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784501,Enock4seth,1803854,3,77838907,2019-12-02T18:59:45Z
708784502,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784503,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784504,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784505,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784506,Michris,6819172,1,72803330,2019-07-30T09:43:57Z
708784507,Michris,6819172,1,72803330,2019-07-30T09:43:57Z
708784508,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784509,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784510,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
708784511,Michris,6819172,1,72803330,2019-07-30T09:43:57Z
708795532,Michris,6819172,1,72804346,2019-07-30T10:11:49Z
708795533,Michris,6819172,1,72804346,2019-07-30T10:11:49Z
708795534,Michris,6819172,1,72804346,2019-07-30T10:11:49Z
708795535,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708795536,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708795537,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708795538,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708795539,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796679,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796680,magma18,4502856,4,77219612,2019-11-18T10:20:55Z
708796681,magma18,4502856,3,77219612,2019-11-18T10:20:55Z
708796682,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796683,magma18,4502856,3,77219612,2019-11-18T10:20:55Z
708796684,magma18,4502856,3,77219612,2019-11-18T10:20:55Z
708796685,magma18,4502856,3,77219612,2019-11-18T10:20:55Z
708796686,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796687,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796688,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796689,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796690,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
708796691,Michris,6819172,1,72804512,2019-07-30T10:16:58Z
708804244,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708804245,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708807137,magma18,4502856,2,77590021,2019-11-26T17:57:35Z
708838719,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838720,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838721,Enock4seth,1803854,3,77708390,2019-11-29T06:19:08Z
708838722,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838723,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838724,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838725,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838726,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838727,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838728,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838729,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838730,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838731,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838732,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838733,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838734,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838735,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838736,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838737,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838738,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838739,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838740,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838741,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838742,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838743,magma18,4502856,2,77509613,2019-11-25T08:59:38Z
708838744,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838745,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838746,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838747,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838748,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838749,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838750,iamnipah,10324250,2,76826251,2019-11-08T18:37:01Z
708838751,iamnipah,10324250,3,76826251,2019-11-08T18:37:01Z
708838752,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838753,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838754,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838755,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838756,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838757,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838758,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838759,Essuanlive,8648843,1,72811944,2019-07-30T13:09:07Z
708838760,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838761,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838762,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838763,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838764,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838765,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838766,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838767,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838768,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838769,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838770,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838771,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838772,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838773,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838774,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838775,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838776,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838777,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838778,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708838779,Sammyhawkrad,6406545,2,77200167,2019-11-17T21:05:18Z
708839473,Tracy Abas,8655543,2,77039370,2019-11-13T21:24:30Z
708839474,Tracy Abas,8655543,2,77039370,2019-11-13T21:24:30Z
708839475,Tracy Abas,8655543,2,77039370,2019-11-13T21:24:30Z
708923649,magma18,4502856,2,77590021,2019-11-26T17:57:35Z
708923650,magma18,4502856,2,77590021,2019-11-26T17:57:35Z
708928684,Sammyhawkrad,6406545,1,72818905,2019-07-30T15:40:46Z
708928801,Sammyhawkrad,6406545,1,72818947,2019-07-30T15:42:00Z
708928802,Sammyhawkrad,6406545,1,72818947,2019-07-30T15:42:00Z
708949325,Sammyhawkrad,6406545,2,77193965,2019-11-17T16:50:37Z
708950260,Sammyhawkrad,6406545,2,77693571,2019-11-28T16:59:59Z
708950261,Enock4seth,1803854,2,78173959,2019-12-09T23:05:39Z
708950262,Enock4seth,1803854,2,78173959,2019-12-09T23:05:39Z
708986884,AwezGeo,10108334,2,77079833,2019-11-14T14:38:48Z
708986885,Sammyhawkrad,6406545,1,72826761,2019-07-30T19:06:07Z
708986886,Sammyhawkrad,6406545,2,77295058,2019-11-19T23:32:08Z
708990294,Sammyhawkrad,6406545,2,77281330,2019-11-19T15:57:27Z
708990295,Sammyhawkrad,6406545,2,77281330,2019-11-19T15:57:27Z
708990296,Sammyhawkrad,6406545,2,77281330,2019-11-19T15:57:27Z
708990297,Sammyhawkrad,6406545,1,72827026,2019-07-30T19:13:36Z
708990298,Sammyhawkrad,6406545,1,72827026,2019-07-30T19:13:36Z
708990299,Sammyhawkrad,6406545,1,72827026,2019-07-30T19:13:36Z
708991335,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
708991336,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709020433,Sammyhawkrad,6406545,2,77295058,2019-11-19T23:32:08Z
709020434,Sammyhawkrad,6406545,2,77295058,2019-11-19T23:32:08Z
709035004,magma18,4502856,3,77702510,2019-11-29T01:50:35Z
709035006,magma18,4502856,3,77702510,2019-11-29T01:50:35Z
709037944,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037945,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037946,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037947,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037948,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037949,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037950,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709037951,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709037952,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709043666,magma18,4502856,3,77331045,2019-11-20T14:35:39Z
709046981,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046982,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046983,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046984,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046985,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046986,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046987,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046988,amuzujoe,8301554,1,72832632,2019-07-30T23:24:53Z
709046989,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046990,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046991,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046992,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046993,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046994,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046995,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046996,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046997,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709046998,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709046999,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709047000,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709047001,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709047002,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047003,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047004,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047005,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047006,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047007,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047008,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047009,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047010,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047011,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047012,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047013,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047014,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047015,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047016,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047017,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047018,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047019,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047020,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047021,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047022,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047023,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047024,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047025,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047026,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709047027,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049418,Enock4seth,1803854,2,73000908,2019-08-05T00:11:08Z
709049419,Enock4seth,1803854,2,73000908,2019-08-05T00:11:08Z
709049420,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049421,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049422,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049423,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049424,magma18,4502856,2,77701632,2019-11-29T00:31:10Z
709049425,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049426,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049427,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049428,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049429,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049430,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049431,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049432,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049433,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049434,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049435,Enock4seth,1803854,2,73000908,2019-08-05T00:11:08Z
709049436,Enock4seth,1803854,2,73000908,2019-08-05T00:11:08Z
709049437,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049438,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049439,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049440,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049441,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049442,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049443,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049444,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049445,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049446,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049447,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049448,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049449,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049450,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049451,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709049452,magma18,4502856,2,77702510,2019-11-29T01:50:35Z
709231724,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709231725,Sammyhawkrad,6406545,2,77281330,2019-11-19T15:57:27Z
709231726,Sammyhawkrad,6406545,1,72855793,2019-07-31T13:00:39Z
709231727,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709235311,Sammyhawkrad,6406545,1,72856199,2019-07-31T13:09:25Z
709235312,Sammyhawkrad,6406545,1,72856199,2019-07-31T13:09:25Z
709235313,magma18,4502856,2,77590021,2019-11-26T17:57:35Z
709237353,magma18,4502856,1,72856698,2019-07-31T13:20:24Z
709237354,magma18,4502856,1,72856698,2019-07-31T13:20:24Z
709243630,Sammyhawkrad,6406545,1,72857980,2019-07-31T13:49:50Z
709243631,Sammyhawkrad,6406545,1,72857980,2019-07-31T13:49:50Z
709243632,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243633,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243634,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243635,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243636,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243637,EricKay,8651703,2,76855994,2019-11-09T22:49:10Z
709243638,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709243639,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709243640,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709243641,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709243642,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709243643,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709245620,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709245621,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709245622,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709245623,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709245624,Sammyhawkrad,6406545,1,72858312,2019-07-31T13:57:11Z
709245625,Sammyhawkrad,6406545,1,72858312,2019-07-31T13:57:11Z
709245626,Sammyhawkrad,6406545,1,72858312,2019-07-31T13:57:11Z
709245627,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709245628,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709245629,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709245630,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709246685,Sammyhawkrad,6406545,1,72858536,2019-07-31T14:02:10Z
709246686,Sammyhawkrad,6406545,1,72858536,2019-07-31T14:02:10Z
709246687,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709246688,Sammyhawkrad,6406545,1,72858536,2019-07-31T14:02:10Z
709247095,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709247096,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709247097,YMawufemor,10324193,2,77041605,2019-11-13T22:38:06Z
709247115,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247116,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247117,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247118,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247119,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247120,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247121,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247909,Sammyhawkrad,6406545,1,72858777,2019-07-31T14:07:55Z
709247910,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247911,Sammyhawkrad,6406545,1,72858777,2019-07-31T14:07:55Z
709247912,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247913,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709247973,YMawufemor,10324193,2,77040843,2019-11-13T22:07:07Z
709280062,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280063,Sammyhawkrad,6406545,2,77193965,2019-11-17T16:50:37Z
709280064,Sammyhawkrad,6406545,3,77193965,2019-11-17T16:50:37Z
709280065,magma18,4502856,4,77219612,2019-11-18T10:20:55Z
709280066,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280067,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280068,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280069,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280070,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709280071,magma18,4502856,1,72863895,2019-07-31T16:08:59Z
709299387,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299388,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299389,blessednicky,10324237,3,76679095,2019-11-06T06:27:52Z
709299390,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299391,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299392,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299393,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299394,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299395,blessednicky,10324237,3,76679095,2019-11-06T06:27:52Z
709299396,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299397,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299398,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299399,magma18,4502856,2,72867616,2019-07-31T17:54:44Z
709299400,Enock4seth,1803854,3,78174108,2019-12-09T23:15:36Z
709299401,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299402,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299403,Enock4seth,1803854,3,78174108,2019-12-09T23:15:36Z
709299404,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299405,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709299406,Enock4seth,1803854,3,77838182,2019-12-02T18:34:55Z
709299407,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299408,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299409,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299410,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299411,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299412,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299413,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299414,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299415,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299416,magma18,4502856,2,77219612,2019-11-18T10:20:55Z
709299417,Enock4seth,1803854,3,77838182,2019-12-02T18:34:55Z
709299418,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709299419,Enock4seth,1803854,3,78174108,2019-12-09T23:15:36Z
709299420,magma18,4502856,1,72866779,2019-07-31T17:32:02Z
709304108,blessednicky,10324237,2,76679095,2019-11-06T06:27:52Z
709304109,Enock4seth,1803854,3,77200658,2019-11-17T21:32:08Z
